pub_ID,included,sp_name,genus,species,clone.strain,study_type,polymer,size_um_mean,size_um_SD,size_nm_mean,size_nm_sd,particles_per_mg,shape,color,fluorescence,modified,mod_type,surface_charge,surfactant,biotic_env,weathered,density_gcm-3,excitation_nm,emission_nm,company,MP_comments,age_d,generation,age_comment,food_source,food_present,temperature,pH,DOC_added,DOC_type,other_added,other_type,exp_time_h,exp_time_d,conc_p_ml-1,conc_mg_ml-1,conc_mg_l-1,conc_ppm,extracted_by,c_n_replicates,c_mean,c_SD,c_SE,c_ind_per_replicate,c_n_individuals,c_dead,c_alive,t_n_replicates,t_mean,t_SD,t_SE,t_ind_per_replicate,t_n_individuals,t_dead,t_alive,data_comment
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,26,,no,NA,no,NA,96,4,1000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,26,,no,NA,no,NA,96,4,10000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,26,,no,NA,no,NA,96,4,100000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,26,,no,NA,no,NA,96,4,1000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,26,,no,NA,no,NA,96,4,10000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,18,,no,NA,no,NA,96,4,1000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,18,,no,NA,no,NA,96,4,10000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,18,,no,NA,no,NA,96,4,100000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,18,,no,NA,no,NA,96,4,1000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,18,,no,NA,no,NA,96,4,10000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,22,,no,NA,no,NA,96,4,1000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,22,,no,NA,no,NA,96,4,10000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,22,,no,NA,no,NA,96,4,100000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,22,,no,NA,no,NA,96,4,1000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,22,,no,NA,no,NA,96,4,10000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,26,,no,NA,no,NA,96,4,1000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,26,,no,NA,no,NA,96,4,10000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,26,,no,NA,no,NA,96,4,100000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,26,,no,NA,no,NA,96,4,1000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Ceriodaphnia dubia,Ceriodaphnia,dubia,NA,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,"yeast, trout chow, and cerophyll extracts (YCT) and P. subcapitata",NA,26,,no,NA,no,NA,96,4,10000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,18,,no,NA,no,NA,96,4,1000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,18,,no,NA,no,NA,96,4,10000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,18,,no,NA,no,NA,96,4,100000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,18,,no,NA,no,NA,96,4,1000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,18,,no,NA,no,NA,96,4,10000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,22,,no,NA,no,NA,96,4,1000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,22,,no,NA,no,NA,96,4,10000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,Thermoset amino formaldehyde polymer.,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,22,,no,NA,no,NA,96,4,100000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,unidentified,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,22,,no,NA,no,NA,96,4,1000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,unidentified,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,22,,no,NA,no,NA,96,4,10000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,unidentified,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,26,,no,NA,no,NA,96,4,1000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,unidentified,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,26,,no,NA,no,NA,96,4,10000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,unidentified,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,26,,no,NA,no,NA,96,4,100000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,unidentified,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,26,,no,NA,no,NA,96,4,1000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,unidentified,4.1,1.0,4100,1000,NA,spherical,green,yes,no,NA,NA,no,no,no,1.3,NA,NA,"Cospheric, USA",,0,0,,Pseudokirchneriella subcapitata,NA,26,,no,NA,no,NA,96,4,10000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,18,,no,NA,no,NA,96,4,1000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,18,,no,NA,no,NA,96,4,10000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,18,,no,NA,no,NA,96,4,100000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,18,,no,NA,no,NA,96,4,1000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,18,,no,NA,no,NA,96,4,10000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,22,,no,NA,no,NA,96,4,1000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,22,,no,NA,no,NA,96,4,10000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,22,,no,NA,no,NA,96,4,100000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,22,,no,NA,no,NA,96,4,1000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,22,,no,NA,no,NA,96,4,10000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,26,,no,NA,no,NA,96,4,1000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,26,,no,NA,no,NA,96,4,10000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,26,,no,NA,no,NA,96,4,100000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,26,,no,NA,no,NA,96,4,1000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Jaikumar2018,no,Daphnia pulex,Daphnia,pulex,Leiden University stock,lab,PE,5.5,NA,5500,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.96,NA,NA,"Cospheric, USA",size: 1-10um; taken mean = 5.5um,0,0,,Pseudokirchneriella subcapitata,NA,26,,no,NA,no,NA,96,4,10000000,NA,NA,NA,MM,8,NA,NA,NA,5,40,NA,NA,4,NA,NA,NA,5,20,NA,NA,data not extractable from publication
Kal_’kov‡2020,no,Daphnia magna,Daphnia,magna,NA,lab,PE,180.5,118.7,1.805e5,1.187e5,NA,fragments,NA,no,no,NA,NA,no,no,no,NA,NA,NA,NA,from body scrub,1,0,,Desmodesmus subspicatus,no,21,,no,NA,no,NA,48,2,NA,NA,10,NA,"SR, MM",4,NA,NA,NA,5,20,NA,NA,4,NA,NA,NA,5,20,NA,NA,"data extraction not possible: no raw data provided, text is not entirely clear (""both concentrations (10 mg/L and 100 mg/L) of MP and MPBIO did not cause any measurable effect after 48 h"", ""(MPAg and MPBIOAg) cuased 100% inhibition of mobility""; no information on results in control treatments given; "
Kal_’kov‡2020,no,Daphnia magna,Daphnia,magna,NA,lab,PE,180.5,118.7,1.805e5,1.187e5,NA,fragments,NA,no,no,NA,NA,no,no,no,NA,NA,NA,NA,from body scrub,1,0,,Desmodesmus subspicatus,no,21,,no,NA,no,NA,48,2,NA,NA,100,NA,"SR, MM",4,NA,NA,NA,5,20,NA,NA,4,NA,NA,NA,5,20,NA,NA,"data extraction not possible: no raw data provided, text is not entirely clear (""both concentrations (10 mg/L and 100 mg/L) of MP and MPBIO did not cause any measurable effect after 48 h"", ""(MPAg and MPBIOAg) cuased 100% inhibition of mobility""; no information on results in control treatments given; "
Kal_’kov‡2020,no,Daphnia magna,Daphnia,magna,NA,lab,PE,180.5,118.7,1.805e5,1.187e5,NA,fragments,NA,no,yes,Ag,NA,no,no,no,NA,NA,NA,NA,from body scrub,1,0,,Desmodesmus subspicatus,no,21,,no,NA,no,NA,48,2,NA,NA,10,NA,"SR, MM",4,NA,NA,NA,5,20,NA,NA,4,NA,NA,NA,5,20,NA,NA,"data extraction not possible: no raw data provided, text is not entirely clear (""both concentrations (10 mg/L and 100 mg/L) of MP and MPBIO did not cause any measurable effect after 48 h"", ""(MPAg and MPBIOAg) cuased 100% inhibition of mobility""; no information on results in control treatments given; "
Kal_’kov‡2020,no,Daphnia magna,Daphnia,magna,NA,lab,PE,180.5,118.7,1.805e5,1.187e5,NA,fragments,NA,no,yes,Ag,NA,no,no,no,NA,NA,NA,NA,from body scrub,1,0,,Desmodesmus subspicatus,no,21,,no,NA,no,NA,48,2,NA,NA,100,NA,"SR, MM",4,NA,NA,NA,5,20,NA,NA,4,NA,NA,NA,5,20,NA,NA,"data extraction not possible: no raw data provided, text is not entirely clear (""both concentrations (10 mg/L and 100 mg/L) of MP and MPBIO did not cause any measurable effect after 48 h"", ""(MPAg and MPBIOAg) cuased 100% inhibition of mobility""; no information on results in control treatments given; "
Kal_’kov‡2020,no,Daphnia magna,Daphnia,magna,NA,lab,PE,303.5,134.1,3.035e5,1.341e5,NA,fragments,NA,no,no,NA,NA,no,no,yes,NA,NA,NA,NA,from body scrub,1,0,,Desmodesmus subspicatus,no,21,,no,NA,no,NA,48,2,NA,NA,10,NA,"SR, MM",4,NA,NA,NA,5,20,NA,NA,4,NA,NA,NA,5,20,NA,NA,"data extraction not possible: no raw data provided, text is not entirely clear (""both concentrations (10 mg/L and 100 mg/L) of MP and MPBIO did not cause any measurable effect after 48 h"", ""(MPAg and MPBIOAg) cuased 100% inhibition of mobility""; no information on results in control treatments given; "
